Sample,,PC1,-PC2,PC2
NA20296,,0.03869258777,-0.001634780898,0.001634780898
NA20298,,0.04806229534,-0.007750016627,0.007750016627
NA20299,,0.01124824907,-0.009762298074,0.009762298074
NA20314,,-0.02202904469,-0.002577175166,0.002577175166
NA20317,,0.03488422671,0.002605547387,-0.002605547387
NA20322,,0.0387708543,-4.34E-04,4.34E-04
NA20332,,0.03989910156,-6.49E-04,6.49E-04
NA20334,,0.03141931615,0.00462506485,-0.00462506485
NA20336,,0.02995193468,0.004567780837,-0.004567780837
NA20339,,0.0455336853,-0.005724868907,0.005724868907
NA20340,,0.04410324716,-0.004034124646,0.004034124646
NA20341,,0.04153553078,-0.001120951741,0.001120951741
NA20342,,0.02698790673,0.005695751187,-0.005695751187
NA20344,,0.03884717241,-4.21E-04,4.21E-04
NA20346,,0.04236869745,-0.004436608445,0.004436608445
NA20348,,0.04153049983,-0.003844592341,0.003844592341
NA20351,,0.03140272805,0.002893346012,-0.002893346012
NA20356,,0.04500494903,-0.003964002791,0.003964002791
NA20357,,0.04805405411,-0.006183269093,0.006183269093
NA20359,,0.03752706074,1.91E-04,-1.91E-04
NA20363,,0.03448799292,0.002670892265,-0.002670892265
NA20412,,0.03867686634,-0.00210294595,0.00210294595
NA20414,,0.002551132306,-0.004441983164,0.004441983164
NA20502,,-0.01653377951,0.03113289156,-0.03113289156
NA20503,,-0.01711585069,0.03192914599,-0.03192914599
NA20504,,-0.01685500873,0.03005690952,-0.03005690952
NA20505,,-0.01643734123,0.03209843375,-0.03209843375
NA20506,,-0.0171505586,0.03102643976,-0.03102643976
NA20507,,-0.01690293244,0.03121161292,-0.03121161292
NA20508,,-0.01683203023,0.0313835228,-0.0313835228
NA20509,,-0.01637429102,0.03140060642,-0.03140060642
NA20510,,-0.01674510685,0.03114304153,-0.03114304153
NA20512,,-0.01735264324,0.03148747513,-0.03148747513
NA20513,,-0.01731171406,0.03028587729,-0.03028587729
NA20515,,-0.0165917835,0.03090361622,-0.03090361622
NA20516,,-0.01755333641,0.03059806684,-0.03059806684
NA20517,,-0.01710384591,0.03166132729,-0.03166132729
NA20518,,-0.01691077289,0.03140264403,-0.03140264403
NA20519,,-0.01650061945,0.03109894564,-0.03109894564
NA20520,,-0.0166618141,0.0310090739,-0.0310090739
NA20521,,-0.01671819524,0.03258369378,-0.03258369378
NA20522,,-0.01705015799,0.03147990248,-0.03147990248
NA20524,,-0.01714211481,0.03108690582,-0.03108690582
NA20525,,-0.01686395498,0.03116196426,-0.03116196426
NA20527,,-0.01689025527,0.03156768573,-0.03156768573
NA20528,,-0.01732130125,0.03058637256,-0.03058637256
NA20529,,-0.01647688505,0.0310139071,-0.0310139071
NA20530,,-0.01689817467,0.031492945,-0.031492945
NA20531,,-0.0168025833,0.03086541116,-0.03086541116
NA20532,,-0.01709974732,0.03137269405,-0.03137269405
NA20533,,-0.01662543535,0.03222340928,-0.03222340928
NA20534,,-0.01612054097,0.03150456784,-0.03150456784
NA20535,,-0.01702596104,0.0320861376,-0.0320861376
NA20536,,-0.01657014194,0.03118998128,-0.03118998128
NA20537,,-0.0161531579,0.03268868453,-0.03268868453
NA20538,,-0.01608442534,0.03113083217,-0.03113083217
NA20539,,-0.01663074192,0.03162126208,-0.03162126208
NA20540,,-0.01717809605,0.03227955736,-0.03227955736
NA20541,,-0.01653834258,0.0317398335,-0.0317398335
NA20542,,-0.01696875109,0.03091439594,-0.03091439594
NA20543,,-0.01645818536,0.03139815983,-0.03139815983
NA20544,,-0.01697292034,0.03072540659,-0.03072540659
NA20581,,-0.01701939726,0.03161049332,-0.03161049332
NA20582,,-0.01675386569,0.03155467762,-0.03155467762
NA20585,,-0.01670374778,0.03078034762,-0.03078034762
NA20586,,-0.01643859128,0.03224346936,-0.03224346936
NA20588,,-0.01645776466,0.03117436062,-0.03117436062
NA20589,,-0.0162975679,0.03151144288,-0.03151144288
NA20752,,-0.01697114891,0.03109584146,-0.03109584146
NA20753,,-0.01689798013,0.0310253161,-0.0310253161
NA20754,,-0.01675073036,0.03086698796,-0.03086698796
NA20755,,-0.01688470399,0.03192367505,-0.03192367505
NA20756,,-0.01662210164,0.03120543515,-0.03120543515
NA20757,,-0.01667468779,0.03117832475,-0.03117832475
NA20758,,-0.01670689753,0.03154312631,-0.03154312631
NA20759,,-0.01702677129,0.03166502951,-0.03166502951
NA20760,,-0.01745683278,0.0317614816,-0.0317614816
NA20761,,-0.01706307929,0.03149704593,-0.03149704593
NA20765,,-0.01657880261,0.03174546611,-0.03174546611
NA20766,,-0.01631626109,0.03098045395,-0.03098045395
NA20768,,-0.0170404382,0.03160497255,-0.03160497255
NA20769,,-0.01680307839,0.03293934803,-0.03293934803
NA20770,,-0.01696751173,0.03075037929,-0.03075037929
NA20771,,-0.01674430985,0.03243899223,-0.03243899223
NA20772,,-0.01655229043,0.03123872557,-0.03123872557
NA20773,,-0.01717057778,0.03122535264,-0.03122535264
NA20774,,-0.01700423664,0.03241342791,-0.03241342791
NA20775,,-0.01673894668,0.03119880595,-0.03119880595
NA20778,,-0.01703331215,0.03134743567,-0.03134743567
NA20783,,-0.01653315362,0.03140529386,-0.03140529386
NA20785,,-0.01683072605,0.03071705472,-0.03071705472
NA20786,,-0.01647936405,0.0316007681,-0.0316007681
NA20787,,-0.01602368215,0.03106137639,-0.03106137639
NA20790,,-0.01658436904,0.03245248797,-0.03245248797
NA20792,,-0.01709381865,0.03089539884,-0.03089539884
NA20795,,-0.01652498952,0.03180349459,-0.03180349459
NA20796,,-0.01661258042,0.03118782518,-0.03118782518
NA20797,,-0.0164871874,0.03131738984,-0.03131738984
NA20798,,-0.01728476546,0.03106176435,-0.03106176435
NA20799,,-0.01674203212,0.03203064187,-0.03203064187
NA20800,,-0.01679142662,0.03213525684,-0.03213525684
NA20801,,-0.01722448056,0.03217231715,-0.03217231715
NA20802,,-0.0167434749,0.03199042801,-0.03199042801
NA20803,,-0.01692769636,0.03214679012,-0.03214679012
NA20804,,-0.01676751062,0.03112153599,-0.03112153599
NA20805,,-0.01709463472,0.03205421165,-0.03205421165
NA20806,,-0.01642481433,0.03193565714,-0.03193565714
NA20807,,-0.01700750184,0.03215974992,-0.03215974992
NA20808,,-0.01675087523,0.03175954261,-0.03175954261
NA20809,,-0.01695488772,0.03145283725,-0.03145283725
NA20810,,-0.01657569093,0.03163045078,-0.03163045078
NA20811,,-0.01623107006,0.03266367139,-0.03266367139
NA20812,,-0.01753823994,0.0313277658,-0.0313277658
NA20813,,-0.01686224352,0.03196937471,-0.03196937471
NA20814,,-0.01671507372,0.03085165842,-0.03085165842
NA20815,,-0.01646749297,0.03175948129,-0.03175948129
NA20816,,-0.01700559563,0.03090136327,-0.03090136327
NA20818,,-0.01756609673,0.0316705634,-0.0316705634
NA20819,,-0.0172284215,0.03018383165,-0.03018383165
NA20826,,-0.01637302803,0.03226443484,-0.03226443484
NA20828,,-0.01635327387,0.03174133667,-0.03174133667
